time,vel
14.409955978393555,-268.203186
14.415169954299927,-261.186462
14.420437097549438,-261.186462
14.4257071018219,-252.677185
14.431214094161987,-257.472321
14.436753034591675,-257.472321
14.442260026931763,-258.718658
14.447842121124268,-258.718658
14.45317006111145,-264.528046
14.458566904067993,-262.0784
14.463824987411499,-262.0784
14.46908712387085,-260.764465
14.474390983581543,-260.764465
14.479674100875854,-248.130249
14.485086917877197,-238.388947
14.49061393737793,-238.388947
14.496522903442383,-235.61525
14.501724004745483,-235.61525
14.507098913192749,-235.569778
14.512418985366821,-235.569778
14.517964124679565,-233.966507
14.523222923278809,-228.775421
14.528662919998169,-228.775421
14.534089088439941,-231.319977
14.539567947387695,-229.951859
14.544862985610962,-229.951859
14.550158023834229,-222.22905
14.555445909500122,-222.22905
14.560708999633789,-213.792953
14.56623911857605,-213.792953
14.571588039398193,-206.454361
14.576989889144897,-197.071136
14.58250093460083,-197.071136
14.587831974029541,-183.646881
14.593302965164185,-183.646881
14.5990469455719,-166.237823
14.604547023773193,-152.953522
14.609746932983398,-152.953522
14.615233898162842,-142.662384
14.62044095993042,-142.662384
14.626182079315186,-125.584846
14.632121086120605,-109.375648
14.638637065887451,-109.375648
14.644234895706177,-92.351685
14.649746894836426,-78.560974
14.654984951019287,-78.560974
14.660351991653442,-67.362221
14.665640115737915,-59.557209
14.671418905258179,-59.557209
14.676844120025635,-51.00106
14.682454109191895,-51.00106
14.687849998474121,-44.272526
14.693334102630615,-37.702507
14.698621034622192,-37.702507
14.703936100006104,-29.381203
14.709182977676392,-29.381203
14.714730978012085,-21.922474
14.720485925674438,-15.40522
14.726016998291016,-15.40522
14.731432914733887,-9.913604
14.737143993377686,-9.913604
14.742356061935425,-4.153555
14.747956991195679,1.481512
14.7534658908844,1.481512
14.758946895599365,7.508567
14.764235973358154,7.508567
14.769508123397827,18.565434
14.775600910186768,18.565434
14.780977964401245,41.039257
14.78692102432251,60.823982
14.792205095291138,80.960243
14.797921895980835,80.960243
14.803539991378784,91.507751
14.8089599609375,91.507751
14.814330101013184,104.733009
14.819781064987183,114.362518
14.825014114379883,114.362518
14.830485105514526,126.875954
14.835844039916992,126.875954
14.841176986694336,142.089188
14.846435070037842,150.639175
14.852143049240112,150.639175
14.857599020004272,156.384598
14.862818002700806,156.384598
14.868213891983032,160.475281
14.873563051223755,160.475281
14.879403114318848,173.653702
14.884759902954102,175.842575
14.89064908027649,175.842575
14.896305084228516,176.628296
14.902275085449219,183.350479
14.907572031021118,183.350479
14.913146018981934,186.46228
14.919055938720703,191.409012
14.924442052841187,191.409012
14.929901123046875,192.364029
14.935118913650513,192.364029
14.940654039382935,195.548431
14.946526050567627,191.771194
14.951940059661865,191.771194
14.957510948181152,188.226761
14.96274709701538,188.226761
14.968043088912964,188.279495
14.97381591796875,187.751083
14.979496955871582,187.751083
14.985337972640991,188.132202
14.990628004074097,188.132202
14.995978116989136,193.054138
15.001399040222168,194.544769
15.00700306892395,194.544769
15.012465953826904,189.261353
15.017812967300415,196.195297
15.024029970169067,196.195297
15.029275894165039,192.511505
15.034511089324951,192.511505
15.040020942687988,188.1017
15.045263051986694,186.698349
15.050956010818481,186.698349
15.056474924087524,182.935257
15.06181001663208,182.935257
15.067116975784302,182.935257
15.072400093078613,186.700241
15.078119993209839,186.700241
15.083540916442871,179.372955
15.088823080062866,179.372955
15.094332933425903,191.749695
15.100327014923096,199.585114
15.106203079223633,199.585114
15.111486911773682,201.132339
15.11676812171936,201.132339
15.122152090072632,193.184647
15.12749695777893,185.418411
15.13308596611023,185.418411
15.138550996780396,185.418411
15.14424991607666,188.837204
15.150113105773926,190.441788
15.15546202659607,200.054764
15.16101598739624,200.054764
15.166260004043579,196.463303
15.172053098678589,187.043793
15.177581071853638,187.043793
15.18343997001648,172.993378
15.189599990844727,172.993378
15.195516109466553,170.646072
15.200978994369507,175.160294
15.2062349319458,175.160294
15.211530923843384,163.710983
15.216852903366089,156.292282
15.222803115844727,156.292282
15.228264093399048,155.485794
15.233505964279175,155.485794
15.238837957382202,159.326401
15.24431300163269,157.62059
15.250113010406494,157.62059
15.255994081497192,149.192337
15.261284112930298,149.192337
15.266633033752441,144.305832
15.271883964538574,147.66568
15.277200937271118,147.66568
15.282732009887695,139.242416
15.288223028182983,139.242416
15.293539047241211,137.015472
15.298760890960693,130.932419
15.304295063018799,130.932419
15.309813976287842,130.333481
15.315140008926392,130.333481
15.320483922958374,126.592461
15.326358079910278,125.936821
15.33225703239441,125.936821
15.33782410621643,126.462944
15.343141078948975,126.462944
15.348964929580688,120.084625
15.354310035705566,120.084625
15.35975694656372,120.084625
15.36526894569397,120.084625
15.370567083358765,79.021057
15.37660002708435,79.021057
15.382091999053955,69.540627
15.387293100357056,69.540627
15.392817974090576,63.08279
15.398210048675537,51.740063
15.403716087341309,51.740063
15.409168004989624,42.208748
15.415034055709839,42.208748
15.420543909072876,37.812164
15.42589807510376,32.93618
15.431174993515015,32.93618
15.436415910720825,27.427744
15.44202709197998,27.427744
15.447349071502686,21.09671
15.452725887298584,16.743052
15.458189010620117,16.743052
15.463565111160278,11.581718
15.468991041183472,11.581718
15.474400997161865,7.386881
15.479797124862671,4.548146
15.485121011734009,4.548146
15.49053692817688,1.2753
15.495786905288696,1.2753
15.501142978668213,-3.893575
15.506530046463013,-12.310518
15.512173891067505,-12.310518
15.517561912536621,-20.894442
15.522861957550049,-20.894442
15.528690099716187,-43.601711
15.534013032913208,-55.921787
15.539287090301514,-55.921787
15.545166015625,-67.26915
15.550781965255737,-67.26915
15.556277990341187,-82.843163
15.561594009399414,-98.598106
15.56681489944458,-98.598106
15.572272062301636,-101.276596
15.577538013458252,-101.276596
15.582803010940552,-103.921715
15.588171005249023,-105.635033
15.593683004379272,-105.635033
15.599050998687744,-104.154877
15.604881048202515,-104.959518
15.610428094863892,-104.959518
15.615776062011719,-109.592995
15.621016025543213,-109.592995
15.626521110534668,-119.799637
15.631829023361206,-119.799637
15.63821792602539,-131.385437
15.644220113754272,-141.639023
15.650126934051514,-141.639023
15.655642032623291,-148.316788
15.660965919494629,-160.728104
15.666208982467651,-160.728104
15.671435117721558,-166.511948
15.676898002624512,-166.511948
15.682229042053223,-168.304672
15.687725067138672,-167.251907
15.692972898483276,-167.251907
15.698461055755615,-169.138519
15.704292058944702,-169.138519
15.709808111190796,-164.487457
15.715290069580078,-160.617661
15.72105097770691,-160.617661
15.726340055465698,-167.867828
15.731606006622314,-170.34967
15.73694109916687,-170.34967
15.742301940917969,-178.438522
15.747509002685547,-178.438522
15.752785921096802,-183.443787
15.75822401046753,-183.443787
15.763597965240479,-190.642975
15.768909931182861,-190.360535
15.774753093719482,-190.360535
15.780004978179932,-182.547104
15.785340070724487,-182.547104
15.790767908096313,-182.88887
15.79607605934143,-186.158325
15.801460027694702,-186.158325
15.806901931762695,-185.609924
15.81221890449524,-185.609924
