time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm
1542730330.660509, 153.176651, -274.555328, -25.727664, -25.727664, 1653.845890, 1653.845890
1542730330.666426, 153.176651, -274.555328, -8.351027, -20.000000, 1737.663645, 1737.663645
1542730330.671874, 142.997498, -412.965942, 8.514985, 20.000000, 1686.601263, 1686.601263
1542730330.677758, 142.997498, -412.965942, 24.770047, 24.770047, 1625.506141, 1625.506141
1542730330.683574, 142.997498, -412.965942, 40.430651, 40.430651, 1566.060453, 1566.060453
1542730330.689148, 132.515717, -492.412292, 54.366874, 54.366874, 1393.622257, 1393.622257
1542730330.694476, 132.515717, -492.412292, 66.388323, 66.388323, 1202.144950, 1202.144950
1542730330.699734, 132.515717, -492.412292, 76.664578, 76.664578, 1027.625510, 1027.625510
1542730330.706867, 132.515717, -492.412292, 84.364102, 84.364102, 769.952337, 769.952337
1542730330.712121, 122.842033, -513.074463, 89.177175, 89.177175, 481.307314, 481.307314
1542730330.717416, 122.842033, -513.074463, 90.954311, 90.954311, 177.713659, 177.713659
1542730330.723236, 122.842033, -513.074463, 90.077666, 90.077666, -87.664553, -150.000000
1542730330.728551, 118.621300, -380.153992, 86.343444, 86.343444, -373.422162, -373.422162
1542730330.733837, 118.621300, -380.153992, 79.405658, 79.405658, -693.778672, -693.778672
1542730330.739719, 118.621300, -380.153992, 69.644690, 69.644690, -976.096735, -976.096735
1542730330.745499, 119.284340, -182.001541, 57.502179, 57.502179, -1214.251076, -1214.251076
1542730330.751154, 119.284340, -182.001541, 42.680620, 42.680620, -1482.155927, -1482.155927
1542730330.756726, 119.284340, -182.001541, 25.564427, 25.564427, -1711.619355, -1711.619355
1542730330.763056, 127.570602, 122.318848, 7.298286, 20.000000, -1826.614053, -1826.614053
1542730330.769216, 127.570602, 122.318848, -12.514867, -20.000000, -1981.315307, -1981.315307
1542730330.775365, 127.570602, 122.318848, -33.715363, -33.715363, -2120.049565, -2120.049565
1542730330.780608, 142.504410, 456.851715, -55.476983, -55.476983, -2176.162018, -2176.162018
1542730330.786237, 142.504410, 456.851715, -76.370109, -76.370109, -2089.312579, -2089.312579
1542730330.791702, 142.504410, 456.851715, -96.765804, -96.765804, -2039.569547, -2039.569547
1542730330.797678, 142.504410, 456.851715, -116.536230, -116.536230, -1977.042571, -1977.042571
1542730330.803764, 157.961563, 646.000854, -134.193479, -134.193479, -1765.724954, -1765.724954
1542730330.809641, 157.961563, 646.000854, -149.733550, -149.733550, -1554.007068, -1554.007068
1542730330.815146, 171.726288, 693.378052, -163.182771, -163.182771, -1344.922056, -1344.922056
1542730330.820359, 171.726288, 693.378052, -173.610127, -173.610127, -1042.735690, -1042.735690
1542730330.826114, 171.726288, 693.378052, -180.644033, -180.644033, -703.390598, -703.390598
1542730330.831535, 180.608200, 604.732361, -184.215455, -184.215455, -357.142201, -357.142201
1542730330.836974, 180.608200, 604.732361, -184.717265, -184.717265, -50.180938, -150.000000
1542730330.842320, 180.608200, 604.732361, -181.221739, -181.221739, 349.552581, 349.552581
1542730330.847669, 183.914719, 404.164276, -174.524862, -174.524862, 669.687680, 669.687680
1542730330.852935, 183.914719, 404.164276, -163.927426, -163.927426, 1059.743576, 1059.743576
1542730330.858757, 183.914719, 404.164276, -149.620903, -149.620903, 1430.652377, 1430.652377
1542730330.863983, 183.914719, 404.164276, -131.692456, -131.692456, 1792.844707, 1792.844707
1542730330.869373, 183.584366, 203.163849, -111.157172, -111.157172, 2053.528367, 2053.528367
1542730330.874861, 183.584366, 203.163849, -87.840194, -87.840194, 2331.697831, 2331.697831
1542730330.880629, 183.584366, 203.163849, -61.776629, -61.776629, 2606.356433, 2606.356433
1542730330.886293, 181.435242, 50.240566, -34.243784, -34.243784, 2753.284530, 2753.284530
1542730330.891560, 181.435242, 50.240566, -5.327544, -20.000000, 2891.624030, 2891.624030
1542730330.896852, 181.435242, 50.240566, 24.422603, 24.422603, 2975.014643, 2975.014643
1542730330.902297, 181.435242, 50.240566, 54.867257, 54.867257, 3044.465469, 3044.465469
1542730330.907537, 175.276077, -135.376221, 84.554657, 84.554657, 2968.739959, 2968.739959
1542730330.913877, 175.276077, -135.376221, 114.040285, 114.040285, 2948.562753, 2948.562753
1542730330.919696, 175.276077, -135.376221, 142.244852, 142.244852, 2820.456770, 2820.456770
1542730330.925522, 163.855927, -371.837738, 168.028305, 168.028305, 2578.345301, 2578.345301
1542730330.931600, 163.855927, -371.837738, 191.554247, 191.554247, 2352.594175, 2352.594175
1542730330.937414, 163.855927, -371.837738, 212.907151, 212.907151, 2135.290401, 2135.290401
1542730330.942654, 153.680008, -462.957214, 230.909945, 230.909945, 1800.279425, 1800.279425
1542730330.947965, 153.680008, -462.957214, 245.470325, 245.470325, 1456.037951, 1456.037951
1542730330.953247, 153.680008, -462.957214, 256.689617, 256.689617, 1121.929219, 1121.929219
1542730330.958941, 142.993561, -523.816345, 263.817203, 263.817203, 712.758557, 712.758557
1542730330.964387, 142.993561, -523.816345, 266.878959, 266.878959, 306.175621, 306.175621
1542730330.969693, 142.993561, -523.816345, 266.021860, 266.021860, -85.709838, -150.000000
1542730330.975255, 142.993561, -523.816345, 261.033518, 261.033518, -498.834189, -498.834189
1542730330.980755, 132.378479, -553.715759, 251.906987, 251.906987, -912.653181, -912.653181
1542730330.986058, 132.378479, -553.715759, 238.863095, 238.863095, -1304.389159, -1304.389159
1542730330.991929, 132.378479, -553.715759, 222.160116, 222.160116, -1670.297954, -1670.297954
1542730330.997540, 128.174240, -400.729767, 202.428892, 202.428892, -1973.122388, -1973.122388
1542730331.002981, 128.174240, -400.729767, 179.589015, 179.589015, -2283.987708, -2283.987708
1542730331.008504, 128.174240, -400.729767, 153.667783, 153.667783, -2592.123198, -2592.123198
1542730331.014333, 129.363937, -179.534943, 126.064465, 126.064465, -2760.331804, -2760.331804
1542730331.019575, 129.363937, -179.534943, 96.655240, 96.655240, -2940.922484, -2940.922484
1542730331.025818, 129.363937, -179.534943, 65.411173, 65.411173, -3124.406640, -3124.406640
1542730331.031191, 136.987152, 106.186172, 34.182072, 34.182072, -3122.910087, -3122.910087
1542730331.036593, 136.987152, 106.186172, 2.741768, 20.000000, -3144.030483, -3144.030483
1542730331.041988, 136.987152, 106.186172, -29.186471, -29.186471, -3192.823889, -3192.823889
1542730331.047217, 149.566635, 386.359375, -59.470137, -59.470137, -3028.366614, -3028.366614
1542730331.053060, 149.566635, 386.359375, -88.342699, -88.342699, -2887.256207, -2887.256207
1542730331.059167, 149.566635, 386.359375, -115.254542, -115.254542, -2691.184201, -2691.184201
1542730331.064730, 149.566635, 386.359375, -140.650527, -140.650527, -2539.598595, -2539.598595
1542730331.070481, 162.697449, 547.764465, -162.766255, -162.766255, -2211.572775, -2211.572775
1542730331.076189, 162.697449, 547.764465, -181.678964, -181.678964, -1891.270885, -1891.270885
1542730331.082650, 162.697449, 547.764465, -197.597375, -197.597375, -1591.841058, -1591.841058
1542730331.087970, 162.697449, 547.764465, -209.767895, -209.767895, -1217.052008, -1217.052008
1542730331.094000, 175.467056, 623.306396, -217.948124, -217.948124, -818.022941, -818.022941
1542730331.099893, 186.292313, 611.777405, -222.110323, -222.110323, -416.219846, -416.219846
1542730331.105231, 186.292313, 611.777405, -222.237111, -222.237111, -12.678876, -150.000000
1542730331.110860, 186.292313, 611.777405, -218.059513, -218.059513, 417.759834, 417.759834
1542730331.116127, 186.292313, 611.777405, -209.884962, -209.884962, 817.455136, 817.455136
1542730331.121585, 186.292313, 611.777405, -197.840267, -197.840267, 1204.469425, 1204.469425
1542730331.127192, 194.037308, 524.479309, -181.779904, -181.779904, 1606.036328, 1606.036328
1542730331.133018, 194.037308, 524.479309, -162.229227, -162.229227, 1955.067680, 1955.067680
1542730331.138349, 194.037308, 524.479309, -139.466933, -139.466933, 2276.229468, 2276.229468
1542730331.144146, 198.943695, 404.731506, -114.156096, -114.156096, 2531.083629, 2531.083629
1542730331.149526, 198.943695, 404.731506, -85.783789, -85.783789, 2837.230779, 2837.230779
1542730331.154687, 200.863068, 262.461334, -55.699816, -55.699816, 3008.397257, 3008.397257
1542730331.160206, 200.863068, 262.461334, -23.966159, -23.966159, 3173.365700, 3173.365700
1542730331.166389, 200.863068, 262.461334, 9.358282, 20.000000, 3332.444070, 3332.444070
1542730331.171812, 200.863068, 262.461334, 43.371398, 43.371398, 3401.311649, 3401.311649
1542730331.177459, 201.029129, 142.201859, 77.250467, 77.250467, 3387.906906, 3387.906906
1542730331.182838, 201.029129, 142.201859, 110.818146, 110.818146, 3356.767837, 3356.767837
1542730331.188171, 201.029129, 142.201859, 144.091353, 144.091353, 3327.320720, 3327.320720
1542730331.193988, 200.568100, 62.429592, 176.101674, 176.101674, 3201.032092, 3201.032092
1542730331.199126, 200.568100, 62.429592, 206.196175, 206.196175, 3009.450153, 3009.450153
1542730331.205058, 200.568100, 62.429592, 234.861554, 234.861554, 2866.537861, 2866.537861
1542730331.210308, 200.568100, 62.429592, 261.116929, 261.116929, 2625.537494, 2625.537494
1542730331.215699, 199.819183, 13.090048, 284.540497, 284.540497, 2342.356852, 2342.356852
1542730331.221094, 199.819183, 13.090048, 305.284062, 305.284062, 2074.356468, 2074.356468
1542730331.226540, 199.819183, 13.090048, 322.916084, 322.916084, 1763.202145, 1763.202145
1542730331.231951, 198.375244, -31.095551, 337.187271, 337.187271, 1427.118781, 1427.118781
1542730331.237877, 198.375244, -31.095551, 348.315653, 348.315653, 1112.838211, 1112.838211
1542730331.243302, 198.375244, -31.095551, 356.119338, 356.119338, 780.368484, 780.368484
1542730331.248538, 195.091446, -102.643562, 360.441695, 360.441695, 432.235644, 432.235644
1542730331.253926, 195.091446, -102.643562, 361.565228, 361.565228, 112.353296, 150.000000
1542730331.259437, 195.091446, -102.643562, 359.704331, 359.704331, -186.089624, -186.089624
1542730331.265015, 195.091446, -102.643562, 354.961243, 354.961243, -474.308821, -474.308821
1542730331.270344, 190.045105, -186.549530, 347.333890, 347.333890, -762.735282, -762.735282
1542730331.276023, 190.045105, -186.549530, 336.872959, 336.872959, -1046.093156, -1046.093156
1542730331.281455, 190.045105, -186.549530, 324.248397, 324.248397, -1262.456220, -1262.456220
1542730331.287283, 183.891479, -259.521332, 309.536553, 309.536553, -1471.184374, -1471.184374
1542730331.292552, 183.891479, -259.521332, 292.597672, 292.597672, -1693.888120, -1693.888120
1542730331.298751, 183.891479, -259.521332, 274.296232, 274.296232, -1830.143933, -1830.143933
1542730331.304202, 177.074753, -310.323975, 254.761894, 254.761894, -1953.433819, -1953.433819
1542730331.309521, 177.074753, -310.323975, 233.589859, 233.589859, -2117.203561, -2117.203561
1542730331.314859, 177.074753, -310.323975, 211.778482, 211.778482, -2181.137636, -2181.137636
1542730331.320128, 169.061157, -379.151764, 189.351362, 189.351362, -2242.711985, -2242.711985
1542730331.325664, 169.061157, -379.151764, 165.900475, 165.900475, -2345.088703, -2345.088703
1542730331.331493, 169.061157, -379.151764, 142.330279, 142.330279, -2357.019585, -2357.019585
1542730331.336953, 160.539642, -423.694061, 118.645663, 118.645663, -2368.461658, -2368.461658
1542730331.342227, 160.539642, -423.694061, 95.088981, 95.088981, -2355.668223, -2355.668223
1542730331.348046, 160.539642, -423.694061, 71.305827, 71.305827, -2378.315345, -2378.315345
1542730331.353518, 160.539642, -423.694061, 47.806025, 47.806025, -2349.980249, -2349.980249
1542730331.358738, 150.407135, -488.934418, 24.466044, 24.466044, -2333.998071, -2333.998071
1542730331.363946, 150.407135, -488.934418, 1.507260, 20.000000, -2295.878387, -2295.878387
1542730331.369490, 150.407135, -488.934418, -21.260993, -21.260993, -2276.825338, -2276.825338
1542730331.374997, 150.407135, -488.934418, -43.629330, -43.629330, -2236.833703, -2236.833703
1542730331.380459, 141.645752, -486.561768, -65.564197, -65.564197, -2193.486664, -2193.486664
1542730331.386284, 141.645752, -486.561768, -87.112871, -87.112871, -2154.867414, -2154.867414
1542730331.391524, 141.645752, -486.561768, -108.289338, -108.289338, -2117.646709, -2117.646709
1542730331.396878, 135.325623, -421.769196, -128.933010, -128.933010, -2064.367211, -2064.367211
1542730331.402200, 135.325623, -421.769196, -148.985347, -148.985347, -2005.233666, -2005.233666
1542730331.408720, 135.325623, -421.769196, -168.675530, -168.675530, -1969.018319, -1969.018319
1542730331.414207, 135.325623, -421.769196, -187.994905, -187.994905, -1931.937440, -1931.937440
1542730331.420050, 132.066055, -307.240356, -206.277130, -206.277130, -1828.222571, -1828.222571
1542730331.425901, 132.066055, -307.240356, -224.122039, -224.122039, -1784.490844, -1784.490844
1542730331.431183, 131.687210, -170.923447, -240.686506, -240.686506, -1656.446731, -1656.446731
1542730331.437045, 131.687210, -170.923447, -256.634147, -256.634147, -1594.764135, -1594.764135
1542730331.442894, 131.687210, -170.923447, -271.850171, -271.850171, -1521.602396, -1521.602396
1542730331.448543, 131.687210, -170.923447, -286.229319, -286.229319, -1437.914759, -1437.914759
1542730331.454024, 133.426315, -43.874702, -298.980008, -298.980008, -1275.068865, -1275.068865
1542730331.459384, 133.426315, -43.874702, -310.656275, -310.656275, -1167.626734, -1167.626734
1542730331.465185, 141.622818, 192.692444, -320.474067, -320.474067, -981.779186, -981.779186
1542730331.470591, 141.622818, 192.692444, -328.940844, -328.940844, -846.677708, -846.677708
1542730331.475820, 141.622818, 192.692444, -335.673225, -335.673225, -673.238135, -673.238135
1542730331.481647, 141.622818, 192.692444, -340.739653, -340.739653, -506.642790, -506.642790
1542730331.486906, 153.038193, 400.558868, -343.437076, -343.437076, -269.742315, -269.742315
1542730331.492465, 153.038193, 400.558868, -344.067292, -344.067292, -63.021613, -150.000000
1542730331.497996, 153.038193, 400.558868, -342.629028, -342.629028, 143.826469, 150.000000
1542730331.503254, 163.815384, 494.387634, -338.756104, -338.756104, 387.292394, 387.292394
1542730331.508555, 163.815384, 494.387634, -332.494163, -332.494163, 626.194116, 626.194116
1542730331.514149, 163.815384, 494.387634, -323.892105, -323.892105, 860.205767, 860.205767
1542730331.519856, 173.794586, 521.273682, -312.838658, -312.838658, 1105.344650, 1105.344650
1542730331.525240, 173.794586, 521.273682, -299.199100, -299.199100, 1363.955842, 1363.955842
1542730331.530512, 173.794586, 521.273682, -283.184867, -283.184867, 1601.423255, 1601.423255
1542730331.535784, 181.304062, 471.317657, -264.985798, -264.985798, 1819.906899, 1819.906899
1542730331.541061, 181.304062, 471.317657, -244.560225, -244.560225, 2042.557357, 2042.557357
1542730331.546864, 181.304062, 471.317657, -221.805134, -221.805134, 2275.509074, 2275.509074
1542730331.552822, 181.304062, 471.317657, -197.104011, -197.104011, 2470.112299, 2470.112299
1542730331.558378, 181.304062, 471.317657, -170.640139, -170.640139, 2646.387210, 2646.387210
1542730331.564569, 185.784851, 364.214691, -142.712633, -142.712633, 2792.750591, 2792.750591
1542730331.569863, 185.784851, 364.214691, -113.462852, -113.462852, 2924.978133, 2924.978133
1542730331.575648, 187.757431, 243.595993, -83.494735, -83.494735, 2996.811700, 2996.811700
1542730331.581468, 187.757431, 243.595993, -52.634604, -52.634604, 3086.013123, 3086.013123
1542730331.586704, 187.757431, 243.595993, -21.342938, -21.342938, 3129.166526, 3129.166526
1542730331.592418, 188.511673, 147.790604, 10.052370, 20.000000, 3139.530795, 3139.530795
1542730331.598242, 188.511673, 147.790604, 41.153738, 41.153738, 3110.136855, 3110.136855
1542730331.604061, 188.511673, 147.790604, 71.711847, 71.711847, 3055.810906, 3055.810906
1542730331.609664, 188.532730, 78.015236, 101.400632, 101.400632, 2968.878455, 2968.878455
1542730331.615149, 188.532730, 78.015236, 129.842812, 129.842812, 2844.218001, 2844.218001
1542730331.620686, 188.532730, 78.015236, 156.816098, 156.816098, 2697.328644, 2697.328644
1542730331.626046, 188.354019, 36.265377, 181.929154, 181.929154, 2511.305617, 2511.305617
1542730331.631853, 188.354019, 36.265377, 205.044206, 205.044206, 2311.505156, 2311.505156
1542730331.637198, 188.354019, 36.265377, 226.124003, 226.124003, 2107.979676, 2107.979676
